sample_name,NCBP2,XPC,ITGA2,PHLDA3,SQLE,CHST6,LOC388965,LQK1,CCDC112,CPEB2,TLN2,PNN,SERPINA10,ZFP82,GGCT,DPYSL3,C15orf27,LOC440944,ZSWIM3,LOC84931,C2orf83,MSMB,FAM160B1,LOC729467,MYO16,GCNT1,RHPN2,NTRK2,NFKBIL2,BMP7,CHD3,PIKFYVE,PLRG1,QRSL1,C9orf144,EVI2A,PSTK,TUBE1,KLHL34,SNORA68,PEX7,CDK5RAP1,B3GNT7,CCDC151,KRT74,C3orf32,NANP,FLVCR2,SFTA2,HIST3H2BB,NT5M,CCM2,KLF11,PLAC8L1,NCAN,LOC728743,MAEL,MYADML2,SPATA8,OR2A1,KIAA1609,C1orf116,TGFB1,AZI1,RAB36,KRT36,C4B,RAB43,PTPLAD1,PITPNB,MIER3,NCRNA00112,LMNB1,FRMPD2L1,FRMPD2L2,ZDHHC2,FAM128B,GTPBP3,PCDHA8,NIPSNAP3A,TLR3,GPR142,AURKAIP1,LOC339290,MX1,TRIM13,MAP1LC3C,LRWD1,TSPAN13,REXO2,REXO4,ALDH1L2,UNG,DMRTB1,ADIPOR1,ZNF644,NCRNA00152,TMEM106B,TMEM106A,NPLOC4,AGA,PRND,MGC15885,LOC541471,BACH1,SLFN12L,ZNF642,SRP9,FAM196B,SLC12A8,MS4A10,PDHA1,LDHAL6B,LYPD6,RAB3IL1,FAM178B,PLA2R1,SRPX,MAPK14,C10orf76,HIST1H1T,SCARNA22,SCARNA21,TSHZ1,SNORA7B,CYP3A7,RAPGEF5,FUNDC1,SENP7,NCRNA00200,TFAMP1,ANKRD39,EGFR,PLCE1,PSMB11,OR4D2,HOXA5,ZNF502,SYN3,TYMS,RTN4IP1,ZNF576,MIF,PDP2,PNO1,C10orf108,CXorf51,LOC441177,NFKBIZ,SYNPO2,ANKRD34C,WDR92,SYNGR2,ZADH2,DAND5,ARHGEF19,MOBKL1B,MYH15,JTB,SLC45A2,ARSD,CA9,FUT6,FUT5,FUT8,LOC100132831,EID3,SH3TC2,RNPEP,KIAA0652,MMP7,LAX1,ZMYM5,C12orf45,HIST3H2A,TMEM30B,TNFRSF18,ZC3H12A,KCNJ10,L2HGDH,DCTN6,WFDC10A,AP1G1,IGSF3,C18orf45,CNOT2,KCNA10,TESK2,SNX4,ZNF343,MAOB,DUT,LENG8,SLC9A1,SCP2,OSBP2,CDC2L5,OR2A42,C18orf62,C6orf225,CHRNA9,SPATA1,TBC1D10B,KSR1,TTTY5,C17orf37,MRPL33,SREBF1,SPOP,FAM135B,DLD,FAM168A,SGSM3,ZNF804B,LRRC30,SLC16A1,CMKLR1,DYNLL1,CDY1B,RP9P,C3orf66,MBD3L2,KIAA1217,KLHL6,PPP1R16A,USH1C,CORT,OGDHL,CCDC148,SNRPG,LOC150185,LOC728661,PDE10A,C10orf84,NACAD,CCL2,PPP1R14D,DNAJB1,FAM65A,TTLL3,GLRA1,CDKN2AIP,CNST,TEKT3,UNC5A,MGC42105,GDF6,ZNF140,TAF11,BEST4,FYTTD1,GPKOW,MAPK9,MED9,LOC147727,SNORD116.11,PPP1R1A,P4HA3,MMP15,MYO18A,KCNK18,LMOD1,ERAP2,TMEM155,C11orf87,GTF2A2,CDY1,ILF3,RNASE8,ZBTB20,EHBP1,PHF2,ST6GAL1,MIR92B,BPIL3,NCF4,MRPS35,SNORD93,EMP1,DCAF17,CDKN3,ORC4L,APBB1,DIAPH1,SNORD116.12,GATA5,COX6A2,CCND3,C4A,PDLIM3,INSIG1,CHRDL1,PPFIA3,HGF,TMEM41B,LOC100188949,KIF12,PAF1,GAPDH,KIF1B,ZNF774,DEFB123,MAGI2,LOC152217,CKAP4,C7orf42,TSPAN1,FAM177A1,LOC284900,GON4L,UGT1A1,C22orf42,LCA5L,DACH1,MUC1,LOC338758,TFB2M,MLLT11,CXXC4,TEX13B,PGAM5,PKDREJ,CAMTA2,PLIN1,PROC,LSM14A,MLL2,PRDX2,VASN,DCAF8,ZFR,TXNDC5,C1orf226,NCRNA00160,FLJ42289,ACAD9,ATG5,SNORA11B,SMPX,ERMAP,TMEM68,EID2,TMPRSS2,OR4F6,ABP1,METTL13,UTP14A,CHUK,TREML1,APOBEC3D,EIF2S2,EFR3A,IKBKE,HRC,CEACAM6,C21orf45,SLC24A2,LOC81691,FEM1B,SH3BGR,LXN,ATP2B2,KRT81,TPRX1,C9orf72,CTRC,C18orf18,CCDC87,C18orf16,DGKA,CNP,DGCR14,SQRDL,OR1I1,UBQLN1,FLOT1,OTUD3,GLS2,ALOX5AP,WDR88,CLRN1,CENPE,TRPC2,TNFRSF9,MYH4,MERTK,IMMT,SLC6A3,C12orf59,AQP4,SNHG6,MED29,MED22,SLC10A4,TYRO3,SFTPA1,LGI2,EFCAB4B,IPPK,KLHL9,HIRIP3,TNXA,TXLNA,POMGNT1,LCE3C,POLG2,EGFLAM,PRKCSH,TTTY13,HSD11B2,HAND2,NMUR2,CD99,HDAC6,CST2,RNF222,CRNN,MALL,LOC727896,MAS1L,GOLGA7,SLC2A2,NFIA,RIMBP3,SLC7A10,class
"B0303C",1.236038475,0.537105874,1.214856222,0.413130851,0,0,0,0,0,0,1.125195694,0,0.448163141,0,0,0,0,0,0,0,0,0,0,0.505389466,0.611988687,0,0,0,0.656722897,0.278657627,0,0,0.571829363,0.424185933,0,0,0.53130764,0.489857939,0,0.600969599,0.158258029,0,0.999690117,0.654018545,0,0.289644707,0,0,0,0,0,0,0.920127591,0,0,0,0,0,0,0,1.469203184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005835605,0,0,0,0,0,0.798508832,0,0,0,0,1.015380743,0,0,0,0,1.427293295,0,0,0,0,0,0.962852676,0,1.125195694,0,0,0.599437675,0,0.334354216,1.162937227,0,0,0,0.836130191,0,0,1.146912983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32791346,0,0,0.529036756,0,0,0,1.186222606,0,0.424185933,0.630947838,0.301337311,0,0,0.72219684,0.635351624,0,0,1.561732993,0,0,0,0,0,0.790523298,0,0,0.877484098,0,0,0.769624091,0,0,0.777583193,0,0.770246919,0,0,1.25730537,0,0,0,0.849926568,0,0,0,0,0,0,0,0,0.880557997,0.653077644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489857939,1.062839816,0,0,0,0,0,0,0,0.25943873,0,0,0,0,0,1.054856323,0,0,0,0,0,0.96689865,0,0.84115609,0.875835251,1.239733986,0,0,0,0,0,0,0,0,0,0.548369634,0,0.618441508,0,0,0,0,0,0,0.657147273,1.070958989,0,0.817988679,0.823859097,0,0,0,0,0.547559378,0,0,0.853205515,1.368645742,0,0,0.307219052,0.675052716,1.046856578,0,0,0,0,0,0,0,0,0,0,0.543535223,0.669684178,1.455592481,0,0,0,0,0,0,0.52783378,0,0,0.853205515,0,0,0,0,1.542016143,0,0.701636666,0,0,0,0,0,0,0,0,0,0,0,1.236038475,0,0,0.632804113,0.502431801,0,0,0.611344117,0.696046905,0,1.133344777,0.669684178,0,0,0.838843147,0,0,0,0,0,0.783620872,0,0,1.177799409,0,0,0,0.544001252,0.891271062,0,0,0.497618227,0,1.302351311,0,1.098399226,0.389766828,0,0,0,0.86656199,0,0.714249557,0,0,0,0,0,0,0,0,0,0,0,0.853719363,0,0,0.870280147,0,0,0,0,0.750581358,0,0.442318975,0,0,1.059527792,0.944282035,0,0,0,0,1.488300838,0,0,0,0.737701963,1.145388558,0,0,0,0.222366005,0,0,0,0,0.336387863,0,0,0,0,0,0,1.016376902,0,0,0,0,0,0.721283817,0.338903484,0,0,0.755283001,0,0,0,0,0,0.309955588,0,0,0.712257903,0,0,1.151285884,0,1.074343556,0,0,0,"I+B+"
"B1494C",0.310741628,1.144899144,1.87454734,0.596248972,0,0,0,0.561901679,1.113322842,0,1.240535589,0,0,0,0.743948317,0,0,0,1.052109777,0,0,0,0,0.653111609,1.235882884,0,0,0,1.078365276,0.515085391,0,0,0.704831536,0,0,0,0.995788993,1.010776628,0,0.612966113,1.067809597,0,0.84350551,0.650927935,0,0.907180621,0,0.669230716,0,0,0,0,0.778405349,0,0,0,0,0.714130654,0,0,0.556406302,0,0,0,0,0.479871898,0,0,0,0,0,0,0,0.98314707,0.98314707,0,0,0,0,0,0,0,0,0.433629571,0.437304252,0,0,0,0,1.418460148,0.716899676,0,0,0,1.204739091,0,0,0,0,0,0.553815457,0.625825752,1.240535589,0,0,0,0,0.8210148625,0.893246876,0,0.364320135,0.185236992,0,0,0,0.87169007,0,0,1.472018609,0,1.755961112,0,0.534301351,0,0,0,0,0,0,0,0.883485773,0,0,0,0.55637076,0.654062529,0,0,0.53446734,0,0,0,0.79618136,0,0,0.945993663,0,0,0,1.109447415,0,0,1.382612738,0,1.262867186,0,0,0,0.925061266,0,0,0.544440245,0,0,0.538893656,0,1.247964692,0,0,1.169262311,0,0,0,0.692635767,0,0,0,0.946898303,0,0,0,0,0.822651711,0.862803057,0,0.545454294,0,0,0,0,0,0,0,0,0,0,0,0,0.434672288,1.010776628,1.389912638,0,0,0,0,0,0,0,0.545761774,0,0,0,0,0,0.546234593,0,0,0,0,0,0,0,0.185263688,0,0,0,0,0,0,0,0,0,0,1.724052873,0.936493,0,0.885821668,0,0.537253161,0,0,0,0,0,1.11906528,0,0.54440453,1.177269624,0,0,0,0,0,0,0.898000498,0.299436045,0.195774485,0,0,0,0,0.973098757,0,0,0,0,0,0.898000498,0.784534549,0,0.624622251,0,0,1.096791301,0.798723377,0,0,0,0.497425323,0,1.031492221,0.360344664,0,0,0.299436045,0,0,0,0,1.200790365,0.402345968,0,0.930697131,0,0,0,0,1.118395947,0,0,0,0.597819183,0,0.310741628,0,0,0,0,0,0,0.792616745,0,0,1.038746955,1.096791301,0,0,0,0,0,0,0,0,0,0,0,0,0.662126286,0,0,0,0.572153174,0,0,1.140220803,0,0.800992927,0.839520623,0,0,0,0,0,1.248544445,0.511786239,0.886961349,0,0,0.337404946,0,0,0,0,0,0,0,0.936775847,0.746808771,0,0,0.636050288,1.183088991,0,0,0,0.540508414,0.433629571,1.156178839,0,0.428142069,1.309376921,0.748011457,0,0,0,0,0.430857974,0,0,0,0,0,0,1.128519116,0.822683484,0,0,0,0,0,0,1.118395947,0,0,0,0,0.562082429,0,0,0.676914534,0,0,0,0,0,0,0.329820277,0.650927935,0,0,0,0.663878447,0,0.60673495,0,0.801500375,0,0,0,1.120487266,0,0,1.1481775195,0,0,"I+B+"
"B1919C",0.459902699,0,0,0.672997067,0,0,0,0,0.766629695,0,0,0,0,0,0.616783427,0,0,0,0,0,0,0,0,0.580015549,1.128218351,0,0,0,0,0.396708831,0,0,0.521289336,0,0,0,1.503392012,0.57470106,0,1.107713664,0.97648337,0,0,0.590832787,0,0.671373053,0,1.1953204,0.927278546,0,0,0,0.861237576,0,0,0,0,0.764905388,0,0,0.7032334245,0,0,0,0,0.385707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823721835,0.8558342605,0,0,1.073131027,0,0,0,0,0,0,1.751042239,0,1.094084341,0,0,0,0,0,0,0,0,0,0,0.675466527,0.820116169,0,1.041834017,0,0,0,0,0,0,0,0,0,0,0,0.872720449,0,0,0,0,0,0,0,0,0.880674298,0,0.769271943,0,0,0,0,0,0,0,0,0.715541001,0.599909284,0,1.157536945,0,0,0,0,0,0,0.993876713,0,0.925419657,0.470620374,0,0,0,0,0,0,0,0,0.659029384,0,0.803464701,0.627685411,0,0,0,0,0,0.830360481,0,0,0,0.914073897,0.937354182,0,0,0,0,1.0941482,0,0.205595289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57470106,1.670390958,0,0,0.565844755,0,0,0,0,0.799763729,0,0,0,0,0,0,0,0.762779159,0,0,0,0,1.547685077,0,0.622729432,0.606033463,0.995832314,0,0,0,0,0,0,0,0,0.746412858,0.762447653,0,0,0.378613335,0,0,0,0,0.525896646,0,0,0.407137747,0.809266792,0,0,0,0,0.767901776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.260444045,0,0,0.762657557,0,0,0,0,0,0,0,0,0,0,0,0,0.966591959,0,0,0,0,0.827480511,1.06577159,0,0,0,0.232119687,0,0,0,0,0,0,0.459902699,0,0,0.714314889,0.645774553,0,0,0,0,0,1.027415663,0.762657557,0,0,0.569074899,0,1.466948955,0,0,0,0,0,0,0,0.575363318,0,0,0.552241825,0.858266095,0,0,1.035540187,0,0.568254836,0,0.874848435,0.882905949,0,0,0,0.525927497,0.383159502,0.904322237,0,0,0,0,0,0,0.921754808,0,0,0,0,0.958198886,0,0,0.8703544,0,0,0,0,0.461491264,0.823721835,0.859641179,0,0.757157797,1.284685743,0,0,0,0,0,0,0,0,0,0,1.014012196,0,0,0,0.708789461,0,0,0,0,1.259932086,0.716694319,0,0,0.4865960665,1.270736291,0,0.642240726,0,0,0,0,0,0,0,0,0.85590468,0.590832787,0,0,0,0,0,0.50240109,0.880038884,0.727359043,1.085846414,0.397014512,0,1.552847235,0.683533457,1.047672837,0,0,0.613294773,"I+B+"
"R2236C",0,0,0.544281501,0.414224932,0,0,0,1.384819543,0,0,0.850313408,0,1.144539591,0,0,0,0,0,0,0,0,0,0,0.822940494,0,0,0,0,0,1.002837366,0,1.481065836,0,0.43264607,0,0,0,0.964201176,0,1.096636043,0.48656945,0,0.538687017,0,0,0,0,1.341405419,0.495050675,0,0,0,0,1.183691485,0,0,0,0,0,0,0,0,0.899527166,0,0,0.707299722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.170642005,0,0.904373714,0.619266343,0,0,0,0,0,0,0,0,0,0,0,0.922617934,0,0,0,0,1.306197585,0.850313408,0,0,0,0,0.904152411,1.767602138,0,0,0.761593143,0,0,0,0.653056215,0,0,1.058456279,0,0.993195772,0,0.480152816,0,1.454203581,0.974749925,0,1.459441592,0,0,0,0,0,0.512218408,0.851193691,0,0,0,0,0,0.43264607,0,0,0.949246746,0,0,1.097770919,1.318367699,0,0,0,0,0.733876067,0,0.561720294,0,0,0.959848559,0,0,0,0.291650595,0.859133609,0,0,0,0,0,0,1.003718904,0.929228308,0.87525659,0,0.789374036,0,0,0,0,0,0,0,0.689354201,0,0,0,0,0.730534656,0,0,0,0.886384203,0,0,0,0,0,0,0,1.209860367,0,0,0,0,0.979507776,0,0,0,0,0.693178103,0,0,0,0,0,0.783556137,0,0.6843326515,0,0,0,1.561049981,0,0,0.496026052,0,0,0,0,0,0,0,0,0,1.51182941,0,1.055882512,0.581603832,0,0,0,0,0,0,0,0,0,0.53384742,0,0,0.976078832,0,0,0,0,0,1.136475659,0,0,1.229072286,1.096198157,0.991925385,0.79043168,1.169776915,0,0.865494351,0,0,0,0.779337211,0,0.983413737,0,0,0.784945553,0.7666794905,0,0,0,0.735155142,0.825369363,0.602629683,0.813636367,0,0,1.136475659,0,0,0,0,0,0.60750206,0.3970661,0,0,0,0,0.599732984,0.784982917,0,0,0,0.865457911,0,0,0,0,0,0,0,0,0.810997858,0,0,0,0.784945553,0,0,0.360598337,0,0,0.817968209,0,0.794611121,1.132765249,0,0,0.606800955,1.38398762,0,1.218367836,0,1.284319488,0.871640924,0.736757454,0,0,0,0,0.697187126,0.7210991,0,0,0,0,0.77927028,0,1.250466273,0,0,0,0,0,0.813287897,0,0.678012254,0,0.795515697,0,0,0,0,1.286660257,0,0,0,0.426407678,0.904373714,0,0,0,0.794818584,1.347597474,0,0,0,0,0,0,0,0,0.484631837,0.696109662,0,0.30445103,0,0,0,0,1.07422277,0,0,0.784982917,0,0,0.974928805,0,0.409997443,0,0,0.83830073,0,0,0.911953604,0,0,0,0.691575033667,0,0,0.949120324,0,0.582346878,0,1.039519201,0,0.409729133,0.870733371,0.94447323,0,0.906559443,0.555497197,1.417922229,0,0,0.359741958,"I+B+"
"R2326C",0.496138234,0,0,0.170984838,0,0,0,0,0.62398441,0,0.986892657,0,0,0,0.562717188,0,0,0,1.480264773,0,0,0,0,0,0,0,0,0,0,0.781972347,0,0.824791424,0,0.799545409,1.295234908,0,0,0,0,0.690942831,0,0,0.771996522,0.485843926,0,0.911438714,0,0,1.090999418,0,0,0,1.211714859,0.866935128,0,0,0,0.942851131,0.730619138,0,1.157151629,0,0,0,0,1.127009081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657929642,0,1.096458104,0.962007133,0,0,0.811230627,0,0,0,0,0,1.218091035,0,0,0,0.68429418,0.670121772,0.986892657,1.081636924,0,0.843804226,0,0.959329993,0.768642919,0,0.883555758,0.720214423,1.259389584,0,0,0,0.446466714,0,0,0,0,0,0,0,0.993314883,0.898527679,0,0,0,0,0,0,0,0.304010455,0.411298016,0,0,0,0,0,0.799545409,1.360890321,0,0,0,0.847672596,0.606134652,0.983191679,0,0,0,0,0.60296461,0,0.987973439,0.742312934,0,0,0.619231669,0,0,0.764092758,0,0,0.661871885,0,0,0.870367916,0,0,0,0.90855468,0,0.704155829,0,1.28790312,0,0,0.658784829,0,0,0.688479225,0.506222712,0,0,1.179618535,0.62649279,0,0,0,0,0,0,0,0,0,0,0,0.902174824,0,1.240545928,0,0,0,0,0,0,0,0.212480312,0,0,0,0,0,0.779045874,0,0.752618264,0,0,0,0.793941179,0,0.482124399,0.277464493,0,0.61504443,0,0,0,0,0,0,0,0,0,0,0.643031135,0,0.882555125,0,0,0,0,0.73246322,0.331919602,0,0,0,0.821948863,1.066256419,0,0,0.910346294,0,0.539741921,0.484851065,0,0,0.914612777,0,0,0,0,0,0,0,0,0.539741921,0,0,0,0,0.688400344,0,0.715722975,0,0,0,0,0,0,0.702125919,0,0,0.484851065,0,0,0,0,0,0.510427941,1.117099438,0,0,0,0,0.689982361,0,0,0,0,0.88500643,0,0.496138234,0,0,0.37669173,0.633854157,0,0,0.725038013,0,0,1.153119245,0.714695691,0,0,0.55480763,0,0,0,0,0,0.423508708,1.088552814,0,0.752478629,0.789740705,0,0,0,1.113966818,0,0,0,0,0,0.909757092,0,0.538562851,0,0,0,0.169800014,0,0,0,0,1.543495536,0,0,0,0.689349814,0,1.164442465,0,0.782435604,0,0,0,0.91623086,0,0,0,0,0.710730467,0,0,0,0.724593074,1.2304084,0,0,0,0,0,1.227235483,0,0,0,0.946792294,0.927879474,0,1.127101225,0.43264437,0.502797448,0,0,1.532495428,0,0.646356138,0,0,0,0.794380235,1.579532698,1.296012244,0.768630405,0,0,0,0,0,1.015867339,0.719996353,0,0,0,0,0,0,0.831114659,0,0,0.528689411,0,0.656345696,0.773400673,0,1.096308364,0.414689709,0,1.190129921,0,0,"I+B+"
